iso_time,elapsed_s,state,LT_101_mm,LT_102_mm,TT_102_C,FT_101_m3h,FT_103_lh,PT_101_bar,FCV_101_pct,HTR_101_pct,P_103_pct,P_102_pct,flow_sp_m3h,dose_sp_lh,level_sp_mm,temp_sp_C,MTR_101A,MTR_101B,XV_101,XV_102,HTR_EN,perm_pumps,perm_heater,perm_inlet,trip,first_out,alarm_first,active_alarms
2026-08-22T20:08:01,2162.8,HEAT,1090.6,1970.4,32.65,0.08,1.3,3.19,1.5,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:02,2173.2,HEAT,1080.2,1970.1,32.74,0.1,0.3,3.2,1.5,99.4,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:03,2183.5,HEAT,1088.7,1970.2,32.79,0.0,0.0,3.19,1.5,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:04,2193.9,HEAT,1089.3,1974.0,32.86,0.0,0.0,3.22,1.5,95.1,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:06,2204.2,HEAT,1086.8,1965.0,32.87,0.05,0.4,3.19,1.5,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:07,2214.6,HEAT,1085.6,1972.8,32.88,0.06,0.4,3.2,1.5,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:08,2224.9,HEAT,1087.9,1968.6,32.95,0.06,0.5,3.2,1.5,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:09,2235.3,HEAT,1088.4,1965.3,33.05,0.08,1.8,3.17,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:10,2245.7,HEAT,1087.6,1970.2,33.21,0.13,0.4,3.21,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:11,2256.0,HEAT,1084.3,1965.0,33.24,0.05,0.0,3.19,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:12,2266.4,HEAT,1083.1,1967.7,33.38,0.0,0.5,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:13,2276.8,HEAT,1082.2,1973.7,33.53,0.0,1.2,3.19,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:14,2287.0,HEAT,1089.5,1969.5,33.54,0.08,0.1,3.19,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:15,2297.4,HEAT,1084.0,1971.3,33.57,0.01,0.1,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:16,2307.7,HEAT,1083.8,1967.8,33.74,0.01,1.3,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:17,2318.0,HEAT,1092.3,1970.5,33.81,0.0,0.0,3.21,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:18,2328.4,HEAT,1089.5,1970.1,33.83,0.06,0.7,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:19,2338.7,HEAT,1084.4,1968.2,33.99,0.13,0.1,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
2026-08-22T20:08:20,2349.1,HEAT,1088.8,1968.0,34.0,0.04,0.7,3.2,1.4,100,0,0.0,0,0.0,1800.0,45.0,1,0,1,0,1,1,1,1,0,0,0,
